size,num_sections,num_unique_sections,section_names_entropy,avg_section_size,min_section_size,max_section_size,total_section_size,avg_entropy,min_entropy,max_entropy,has_packed_sections,has_executable_sections,writable_executable_sections,num_imports,num_unique_dlls,num_unique_imports,imports_to_dlls_ratio,has_import_name_mismatches,suspicious_imports_count,num_exports,suspicious_exports,suspicious_api_chains,has_delayed_imports,is_dll,is_executable,is_system_file,has_aslr,has_dep,is_signed,has_rich_header,rich_header_entries,num_strings,avg_string_length,has_suspicious_strings,has_anti_debug,has_vm_detection_imports,has_vm_detection_strings,has_vm_mac_addresses,has_anti_debug_imports,has_anti_debug_strings,has_process_creation_imports,has_createprocess,has_setwindowshookex,has_nop_sleds,has_resources,num_resources,has_embedded_exe,has_debug,has_tls,has_relocations,ep_in_first_section,ep_in_last_section,ep_section_entropy,has_suspicious_sections,Family_Label,label
131168,9,9,3.169925001,14336,1024,108032,129024,2.565051414,0.160328726,7.080741131,0,1,0,243,4,243,60.75,0,1,0,0,0,0,0,2,0,0,0,0,0,0,981,9.49745158,1,0,0,0,0,0,1,1,0,1,0,1,6,0,0,0,0,1,0,7.080741131,0,Trojan,1
397312,4,4,2,98304,8192,348160,393216,5.333159573,1.995014253,7.944019049,0,1,0,44,3,44,14.66666667,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4139,4.844648466,1,0,0,0,0,0,1,0,0,0,0,1,5,0,0,0,0,1,0,6.191590913,0,Spyware,1
14848,6,6,2.584962501,2304,512,7680,13824,2.935442818,0.411490004,5.832167888,0,1,0,72,4,72,18,0,2,0,0,0,0,0,2,0,64,256,0,0,0,188,12.73404255,1,0,0,0,0,1,1,0,0,0,0,1,3,0,1,0,0,1,0,5.832167888,0,Benign,0
148480,4,4,2,36864,2560,94720,147456,5.916627813,5.035095771,7.976703512,0,1,1,455,9,424,50.55555556,0,12,0,0,0,0,0,2,0,64,256,0,0,0,1759,8.471290506,1,1,0,0,0,1,1,1,1,0,1,1,8,0,0,0,0,1,0,5.600924759,0,Trojan,1
344256,9,9,3.169925001,37603.55556,0,136704,338432,2.956047013,0,6.188903935,1,1,0,107,3,107,35.66666667,0,5,0,0,1,0,0,2,0,0,0,0,0,0,1035,11.2531401,1,0,0,0,0,1,1,1,1,0,1,1,8,0,0,1,0,1,0,6.188903935,0,Benign,0
438272,4,4,2,108544,20480,274432,434176,7.143801315,6.646642371,7.698648121,0,1,0,75,6,75,12.5,0,5,0,0,1,0,0,2,0,0,0,0,0,0,4523,5.091089985,1,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,1,0,6.71023865,0,Trojan,1
42208,11,11,3.459431619,2466.909091,0,8192,27136,2.764633081,0,5.713649406,1,1,0,88,10,88,8.8,0,2,0,0,1,0,0,2,0,64,256,0,0,0,529,17.55198488,1,0,0,0,0,0,1,0,0,0,1,1,4,0,0,1,0,1,0,5.687835762,0,Benign,0
698816,5,5,2.321928095,138137.6,512,392704,690688,4.844664123,1.875277262,6.71294591,0,1,0,69,1,69,69,0,4,0,0,0,0,0,2,0,64,256,0,0,0,2929,10.10583817,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,6.71294591,0,Benign,0
479232,4,4,2,118784,8192,262144,475136,6.373459346,4.206686935,7.815272486,0,1,0,84,6,84,14,0,6,0,0,1,0,0,2,0,0,0,0,0,0,4687,5.077448261,1,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,1,0,6.487219407,0,Trojan,1
171520,10,10,3.321928095,17049.6,512,160768,170496,2.670808131,0.37387748,7.89134375,0,1,0,19,2,19,9.5,0,1,1,0,0,0,0,2,0,0,0,0,0,0,1798,5.510011123,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,7.89134375,0,Ransomware,1
102320,7,7,2.807354922,12726.85714,512,44544,89088,4.015964666,1.290854519,6.383735672,0,1,0,71,1,71,71,0,4,0,0,0,0,0,2,0,64,256,0,0,0,1134,8.834215168,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,6.383735672,0,Benign,0
11776,6,6,2.584962501,1792,512,4096,10752,2.583280098,0.301406807,5.347137281,0,1,0,34,3,34,11.33333333,0,3,0,0,0,0,0,2,0,64,256,0,0,0,127,14.40944882,1,0,0,0,0,1,1,1,1,0,0,1,5,0,1,0,0,1,0,5.347137281,0,Benign,0
442880,4,4,2,110464,1536,430080,441856,4.037495492,0.089524219,7.61894169,0,1,0,39,4,37,9.75,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4103,4.797708993,1,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,1,0,4.517497165,0,Ransomware,1
434176,6,6,2.584962501,72106.66667,1024,361984,432640,4.514359649,0.26654043,7.98759817,0,1,1,25,2,25,12.5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4604,5.046698523,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4.466099908,0,Trojan,1
458752,4,4,2,113664,8192,249856,454656,6.438012845,4.21041446,7.847870562,0,1,0,85,4,85,21.25,0,6,0,0,1,0,0,2,0,0,0,0,0,0,4298,5.125872499,1,0,0,1,0,1,1,0,0,0,0,1,3,0,0,0,0,1,0,6.480008308,0,Trojan,1
248320,9,9,3.169925001,27477.33333,0,216064,247296,3.510730107,0,6.53937141,1,1,0,106,6,86,17.66666667,0,4,0,0,0,0,0,2,0,0,0,0,0,0,1357,13.47899779,1,0,0,0,0,1,1,0,0,0,1,1,5,1,0,1,0,0,0,5.465501907,0,Benign,0
433664,6,6,2.584962501,72021.33333,1024,361472,432128,4.516252047,0.26788559,7.989351486,0,1,1,25,2,25,12.5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4588,5.06146469,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4.462995284,0,Trojan,1
301096,4,4,2,74752,3072,272384,299008,5.991123174,4.374687063,7.703613104,0,1,0,583,4,583,145.75,1,5,0,0,0,0,0,2,0,0,0,0,0,0,3236,7.409765142,1,1,0,0,0,1,1,1,1,0,0,1,6,0,0,0,0,1,0,7.703613104,0,Trojan,1
165024,8,8,3,20224,512,145408,161792,1.214800629,0,6.050099656,0,1,0,10,3,10,3.333333333,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1100,5.984545455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.050099656,0,Ransomware,1
167448,5,5,2.321928095,31232,2560,83456,156160,4.814872267,2.062623285,6.333424039,0,1,0,82,5,82,16.4,0,4,0,0,0,0,0,2,0,64,256,0,0,0,1266,10.59794629,1,1,0,0,0,1,1,0,0,0,0,1,4,0,1,1,0,1,0,6.333424039,0,Benign,0
331496,6,6,2.584962501,53162.66667,512,291840,318976,3.488972962,0.532489566,5.922678221,0,1,0,105,10,105,10.5,0,2,0,0,0,0,0,2,0,64,256,0,0,0,591,22.20304569,1,1,0,0,0,1,1,0,0,0,0,1,4,0,1,0,0,1,0,5.922678221,0,Benign,0
405656,6,6,2.584962501,65109.33333,1024,279552,390656,4.865185898,2.117166361,6.198146932,0,1,0,261,9,261,29,0,2,0,0,0,0,0,2,0,64,256,0,0,0,2947,19.83372922,1,1,0,1,0,1,1,0,0,0,0,1,2,0,1,0,0,1,0,6.198146932,0,Benign,0
74752,4,4,2,18432,2560,54784,73728,4.641344561,1.856022671,6.366762696,0,1,0,81,1,81,81,0,6,0,0,0,0,0,2,0,0,0,0,0,0,701,8.610556348,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,6.366762696,0,Benign,0
208896,5,5,2.321928095,40960,4096,143360,204800,4.638476513,2.606149397,6.64373529,0,1,0,114,7,114,16.28571429,0,6,2,0,0,0,8192,2,0,64,256,0,0,0,1319,11.34116755,1,1,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,1,0,6.64373529,0,Trojan,1
1142272,8,8,3,142656,0,803840,1141248,2.966388849,0,6.384199178,1,1,0,171,3,169,57,0,5,0,0,0,0,0,2,0,0,0,0,0,0,1982,10.16599395,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,6.384199178,0,Benign,0
97321,5,5,2.321928095,19046.4,512,89600,95232,3.540187286,0,7.712425715,0,1,0,5,2,5,2.5,0,1,0,0,0,0,0,2,0,0,0,0,0,0,874,5.394736842,1,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,5.461138278,0,Ransomware,1
440320,4,4,2,109824,12288,207360,439296,6.616387496,6.082407898,7.585974546,0,1,0,49,1,49,49,0,2,0,0,0,0,0,2,0,0,0,0,0,0,3346,8.215780036,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6.683680458,0,Benign,0
19958624,8,8,3,2492032,512,10844672,19936256,4.813407798,2.893959384,6.419127278,0,1,0,493,17,493,29,1,9,69,2,0,0,0,2,0,64,256,0,0,0,44685,11.36273917,1,1,0,1,0,1,1,1,1,0,1,1,14,0,1,1,0,1,0,6.40924294,0,Benign,0
174592,9,9,3.169925001,19285.33333,512,162816,173568,2.825814092,0.433203475,7.890557748,0,1,0,19,3,19,6.333333333,0,1,1,0,0,0,0,2,0,0,0,0,0,0,1753,5.715345123,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,7.890557748,0,Trojan,1
191032,7,7,2.807354922,25673.14286,0,93696,179712,4.068517637,0,5.950097876,1,1,0,211,12,211,17.58333333,0,5,0,0,0,0,0,2,0,64,256,0,0,0,1015,19.191133,1,0,0,0,0,1,1,0,0,0,0,1,4,0,1,0,0,1,0,5.950097876,0,Benign,0
208896,5,5,2.321928095,40960,4096,143360,204800,3.424918029,0,6.643661753,0,1,0,114,7,114,16.28571429,0,6,2,0,0,0,8192,2,0,64,256,0,0,0,1015,11.66403941,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,6.643661753,0,Spyware,1
1502720,11,11,3.459431619,136517.8182,0,1191936,1501696,3.556293167,0,6.32162405,1,1,0,305,29,305,10.51724138,0,2,0,0,0,0,0,2,0,64,256,0,0,0,7488,21.09535256,1,0,0,0,0,0,1,0,0,0,1,1,3,0,0,1,0,1,0,6.32162405,0,Benign,0
319496,6,6,2.584962501,51456,5120,150528,308736,4.862795716,3.979562008,6.169679668,0,1,0,205,13,205,15.76923077,1,3,0,0,0,0,0,2,0,64,256,0,0,0,1374,18.76419214,1,0,0,0,0,0,1,1,0,0,0,1,9,0,1,0,0,1,0,6.169679668,0,Benign,0
84280,2,2,1,30976,512,61440,61952,2.925082913,2.024954306,3.82521152,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,2,0,64,256,0,0,0,230,12.84347826,1,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,Benign,0
201216,3,3,1.584962501,66730.66667,0,153088,200192,5.075119208,0,7.755738002,1,1,0,261,5,261,52.2,0,1,1,0,0,0,0,2,0,0,0,0,0,0,2514,6.572792363,1,0,0,0,0,0,1,0,0,0,0,1,9,0,0,0,0,1,0,7.469619623,0,Trojan,1
18999376,8,8,3,2373440,512,9442304,18987520,4.058692507,0.020393135,6.078923155,0,1,0,45,1,45,45,0,2,0,0,0,0,0,2,0,64,256,0,0,0,62846,36.2535404,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,6.078923155,0,Benign,0
8704,7,7,2.807354922,1097.142857,0,4096,7680,2.753996773,0,5.743050904,1,1,0,33,5,33,6.6,0,3,0,0,1,0,0,2,0,0,0,0,0,0,136,9.397058824,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5.743050904,0,Benign,0
191576,8,8,3,22016,4096,98304,176128,2.414843736,0.015920183,6.247540915,0,1,0,122,24,122,5.083333333,0,4,1,0,0,0,0,2,0,64,256,0,0,0,1309,14.2987013,1,1,0,1,0,1,1,0,0,0,0,1,3,0,1,0,0,1,0,6.247540915,0,Benign,0
164512,5,5,2.321928095,32256,512,117760,161280,2.069321828,0,7.069917338,0,1,0,9,2,9,4.5,0,1,0,0,0,0,0,2,0,0,0,0,0,0,982,6.208757637,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.069917338,0,Ransomware,1
454656,4,4,2,112640,20480,294912,450560,7.092189132,6.611779032,7.691117451,0,1,0,74,6,74,12.33333333,0,6,0,0,1,0,0,2,0,0,0,0,0,0,4340,5.080645161,1,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,1,0,6.696963443,0,Trojan,1
378880,4,4,2,94464,1536,369152,377856,4.563365265,0.062624448,7.914299335,0,1,0,39,4,36,9.75,0,1,0,0,0,0,0,2,0,0,0,0,0,0,4332,4.781163435,1,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,6.385594858,0,Ransomware,1
84992,5,5,2.321928095,16793.6,512,73728,83968,4.582490497,0.240445035,7.22724178,0,1,0,76,8,76,9.5,0,3,0,0,0,0,0,2,0,64,256,0,0,0,729,7.537722908,1,0,0,0,0,1,1,1,0,0,0,1,6,0,1,0,0,1,0,5.911664395,0,Benign,0
262352,6,6,2.584962501,29440,0,132096,176640,4.652771164,0,7.927262309,1,1,0,171,8,171,21.375,1,4,0,0,0,0,0,2,0,64,256,0,0,0,2957,7.026716266,1,0,0,0,0,1,1,1,1,0,0,1,5,0,0,0,0,1,0,6.497884652,0,Benign,0
458752,4,4,2,113664,8192,249856,454656,6.495328439,4.365003733,7.868292521,0,1,0,95,6,95,15.83333333,0,5,0,0,1,0,0,2,0,0,0,0,0,0,4529,5.128725988,1,0,0,0,0,1,1,0,0,0,0,1,4,0,0,0,0,1,0,6.528427258,0,Trojan,1
151040,4,4,2,37504,2560,94720,150016,5.795816589,4.539365694,7.972862683,0,1,1,183,4,126,45.75,0,10,0,0,0,0,0,2,0,64,256,0,0,0,1440,7.040277778,1,1,0,0,0,1,1,1,1,0,0,1,6,0,0,0,0,1,0,5.721797608,0,Trojan,1
438272,4,4,2,108544,12288,364544,434176,5.753130224,3.884314151,7.736993399,0,1,0,66,5,66,13.2,0,4,0,0,0,0,0,2,0,0,0,0,0,0,4342,5.237678489,1,0,0,0,0,1,1,0,0,0,0,1,5,0,0,0,0,1,0,6.229895378,0,Trojan,1
131168,9,9,3.169925001,14336,1024,108032,129024,2.564435654,0.160328726,7.080755461,0,1,0,243,4,243,60.75,0,1,0,0,0,0,0,2,0,0,0,0,0,0,977,9.516888434,1,0,0,0,0,0,1,1,0,1,0,1,6,0,0,0,0,1,0,7.080755461,0,Trojan,1
389120,4,4,2,96256,12288,258048,385024,7.204952043,6.374340737,7.92137674,0,1,0,39,2,39,19.5,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4285,4.798133022,1,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,6.374340737,0,Trojan,1
638464,8,8,3,79680,0,551936,637440,3.344028378,0,6.638398325,1,1,0,450,11,420,40.90909091,0,11,0,0,1,0,0,2,0,0,0,0,0,0,4488,11.30369875,1,0,0,1,0,1,1,1,0,1,0,1,10,1,0,1,0,1,0,6.538338,0,Benign,0
208896,5,5,2.321928095,40960,4096,143360,204800,3.468952444,0,6.64390177,0,1,0,114,7,114,16.28571429,0,6,2,0,0,0,8192,2,0,64,256,0,0,0,1017,11.69223206,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,6.64390177,0,Ransomware,1
171888,6,6,2.584962501,13824,0,38400,82944,4.053246444,0,6.703764913,1,1,0,171,8,171,21.375,1,4,0,0,0,0,0,2,0,64,256,0,0,0,1823,9.331870543,1,0,0,0,0,1,1,1,1,0,0,1,5,0,0,0,0,1,0,6.497884652,0,Benign,0
208896,5,5,2.321928095,40960,4096,143360,204800,4.641949083,2.608050052,6.644140797,0,1,0,114,7,114,16.28571429,0,6,2,0,0,0,8192,2,0,64,256,0,0,0,1293,11.45011601,1,1,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,1,0,6.644140797,0,Spyware,1
110688,5,5,2.321928095,21708.8,512,101376,108544,4.292533686,1.554598851,7.123589285,0,1,0,7,2,7,3.5,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1118,6.125223614,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,5.1307001,0,Trojan,1
405504,4,4,2,100352,12288,274432,401408,7.134852914,6.346906812,7.823371192,0,1,0,39,2,39,19.5,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4342,4.816674344,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,6.346906812,0,Ransomware,1
95272,3,3,1.584962501,31232,512,92160,93696,4.987910557,3.048866938,7.630810515,0,1,0,13,5,13,2.6,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1050,5.748571429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.630810515,0,Trojan,1
157184,8,8,3,19520,512,104960,156160,4.657876482,0.020393135,7.98225498,0,1,0,168,6,168,28,0,1,1,1,0,0,0,2,0,0,256,0,0,0,1617,6.5572047,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,6.328288799,0,Ransomware,1
278528,7,7,2.807354922,39204.57143,4096,159744,274432,3.415519726,0.015920183,6.651122223,0,1,0,220,14,220,15.71428571,0,9,0,0,0,0,0,2,0,64,256,0,0,0,1762,10.43984109,1,1,0,0,0,1,1,1,1,0,0,1,6,0,1,0,0,1,0,6.072058027,0,Benign,0
430080,4,4,2,106496,12288,360448,425984,5.095061734,0.710899881,7.904657206,0,1,0,64,4,64,16,0,4,0,0,0,0,0,2,0,0,0,0,0,0,4465,5.212541993,1,0,0,0,0,1,1,0,0,0,0,1,5,0,0,0,0,1,0,6.141164105,0,Trojan,1
442880,4,4,2,110464,1536,430080,441856,4.027323812,0.089524219,7.619123849,0,1,0,39,4,37,9.75,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4098,4.799170327,1,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,1,0,4.49355087,0,Ransomware,1
1391168,8,8,3,172480,512,955392,1379840,4.648837225,0.162990075,6.43309997,0,1,0,233,7,233,33.28571429,0,5,0,0,1,0,0,2,0,64,256,0,0,0,6101,12.25438453,1,1,0,0,0,1,1,0,0,0,0,1,2,0,1,1,0,1,0,6.43309997,0,Benign,0
62280,11,11,3.459431619,4189.090909,0,22528,46080,2.872322937,0,6.358208153,1,1,0,114,12,114,9.5,0,2,0,0,1,0,0,2,0,64,256,0,0,0,745,17.13422819,1,0,0,0,0,0,1,0,0,0,1,1,4,0,0,1,0,1,0,5.715632048,0,Benign,0
195232,8,8,3,24000,512,145408,192000,1.181433718,0,6.049997817,0,1,0,10,3,10,3.333333333,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1135,5.907488987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.049997817,0,Ransomware,1
67418184,9,9,3.169925001,7489592.889,512,29668352,67406336,4.484134289,1.350826069,6.107242129,0,1,0,49,1,49,49,0,2,0,0,0,0,0,2,0,64,256,0,0,0,188578,49.35311118,1,0,0,1,0,0,1,0,0,0,1,1,5,0,0,0,0,1,0,6.107242129,0,Benign,0
124880,5,5,2.321928095,23552,512,83456,117760,5.16018687,3.369941163,6.62929818,0,1,0,67,3,67,22.33333333,0,4,0,0,0,0,0,2,0,64,256,0,0,0,1144,10.66608392,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,6.62929818,0,Benign,0
3068280,9,9,3.169925001,339057.7778,0,1432064,3051520,3.855687205,0,6.640412979,1,1,0,1277,15,1268,85.13333333,0,7,0,0,2,0,0,2,0,0,0,0,0,0,23236,13.65381305,1,0,0,1,0,1,1,0,0,0,0,1,7,1,0,1,0,0,0,5.559802532,0,Benign,0
206752,6,6,2.584962501,30890.66667,512,163840,185344,3.821523387,1.671701511,5.823869118,0,1,0,81,14,81,5.785714286,0,2,0,0,0,0,0,2,0,64,256,0,0,0,567,13.55908289,1,1,0,0,0,1,1,0,0,0,0,1,4,0,1,0,0,1,0,5.823869118,0,Benign,0
165344,12,12,3.584962501,13610.66667,512,115200,163328,0.813839235,0,6.542297039,0,1,0,11,3,11,3.666666667,0,1,0,0,0,0,0,2,0,0,0,0,0,0,907,6.100330761,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.708437835,0,Trojan,1
434176,4,4,2,107520,8192,364544,430080,5.621162361,3.951482264,7.736447575,0,1,0,69,5,69,13.8,0,4,1,0,0,0,0,2,0,0,0,0,0,0,4314,5.277236903,1,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,1,0,6.232536726,0,Trojan,1
147496,4,4,2,36352,3584,115200,145408,5.757428484,4.367209516,6.826667575,0,1,0,693,4,693,173.25,1,7,0,0,0,0,0,2,0,0,0,0,0,0,1904,10.37184874,1,1,0,0,0,1,1,1,1,0,0,1,6,0,0,0,0,1,0,6.826667575,0,Trojan,1
55296,5,5,2.321928095,10752,1024,27136,53760,5.490823668,4.313502573,6.914247195,0,1,0,43,5,42,8.6,0,1,0,0,0,0,0,2,0,64,256,0,0,0,396,8.909090909,1,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,1,0,5.972620784,0,Ransomware,1
96072,7,7,2.807354922,10532.57143,512,48128,73728,4.15669542,1.560721753,6.220766201,0,1,0,156,12,156,13,0,5,0,0,0,0,0,2,0,64,256,0,0,0,754,13.5464191,1,1,0,0,0,1,1,0,0,0,1,1,2,0,1,1,0,1,0,6.220766201,0,Benign,0
212992,5,5,2.321928095,41779.2,4096,147456,208896,3.469991345,0,6.620693032,0,1,0,115,7,115,16.42857143,0,6,2,0,0,0,8192,2,0,64,256,0,0,0,980,11.92755102,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,6.620693032,0,Trojan,1
348160,4,4,2,86016,12288,200704,344064,6.489292171,3.275785825,7.945792535,0,1,0,17,3,17,5.666666667,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3600,4.639444444,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,1,0,7.945792535,0,Ransomware,1
36872,11,11,3.459431619,2141.090909,0,6656,23552,2.697580748,0,5.734483402,1,1,0,56,7,56,8,0,2,0,0,1,0,0,2,0,64,256,0,0,0,436,16.45412844,1,0,0,0,0,0,1,0,0,0,1,1,4,0,0,1,0,1,0,5.734483402,0,Benign,0
458752,4,4,2,113664,20480,364544,454656,5.978846163,4.027132405,7.731851471,0,1,0,71,4,71,17.75,0,4,1,0,0,0,0,2,0,0,0,0,0,0,4470,5.246308725,1,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,1,0,6.189524291,0,Spyware,1
434176,4,4,2,107520,8192,233472,430080,6.42205694,3.807231762,7.862037018,0,1,0,68,4,68,17,0,5,0,0,1,0,0,2,0,0,0,0,0,0,4474,5.085829236,1,0,0,0,0,1,1,0,0,0,0,1,4,0,0,0,0,1,0,6.502359335,0,Ransomware,1
41848,12,12,3.584962501,2304,0,8704,27648,2.337683249,0,5.977405407,1,1,0,72,10,72,7.2,0,1,0,0,0,0,0,2,0,64,256,0,0,0,484,18.10123967,1,0,0,0,0,0,1,0,0,0,1,1,4,0,0,1,0,1,0,5.977405407,0,Benign,0
96696,6,6,2.584962501,14421.33333,1536,52736,86528,3.962958367,1.750677682,6.325568544,0,1,0,87,3,87,29,0,4,0,0,0,0,0,2,0,64,0,0,0,0,912,14.34429825,1,1,0,0,0,1,1,0,0,0,0,1,2,0,1,0,0,1,0,6.325568544,0,Benign,0
458752,4,4,2,113664,20480,364544,454656,5.971286143,3.999131852,7.731470864,0,1,0,71,4,71,17.75,0,4,1,0,0,0,0,2,0,0,0,0,0,0,4529,5.243320821,1,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,1,0,6.188624778,0,Trojan,1
98857,7,7,2.807354922,13824,512,89088,96768,2.875746549,0,7.719832348,0,1,0,5,2,5,2.5,0,1,0,0,0,0,0,2,0,0,0,0,0,0,860,5.410465116,1,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,5.474836533,0,Ransomware,1
143288,11,11,3.459431619,10984.72727,0,76800,120832,3.010984977,0,6.669842215,1,1,0,244,14,244,17.42857143,0,2,0,0,1,0,0,2,0,64,256,0,0,0,1652,17.75363196,1,0,0,0,0,0,1,0,0,0,1,1,4,0,0,1,0,1,0,5.79856496,0,Benign,0
372736,4,4,2,92928,1024,364544,371712,5.372808754,2.660423162,7.988043658,0,1,0,39,4,39,9.75,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4194,4.653314258,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,6.692187311,0,Trojan,1
378880,4,4,2,94464,1536,369152,377856,4.570951297,0.062624448,7.914453064,0,1,0,39,4,36,9.75,0,1,0,0,0,0,0,2,0,0,0,0,0,0,4323,4.781864446,1,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,6.398910744,0,Ransomware,1
208896,5,5,2.321928095,40960,4096,143360,204800,3.479083933,0,6.644070166,0,1,0,114,7,114,16.28571429,0,6,2,0,0,0,8192,2,0,64,256,0,0,0,1020,11.66568627,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,6.644070166,0,Spyware,1
163392,6,6,2.584962501,12288,0,29184,73728,3.806136974,0,6.497884652,1,1,0,171,8,171,21.375,1,4,0,0,0,0,0,2,0,64,256,0,0,0,1654,9.098548972,1,0,0,0,0,1,1,1,1,0,0,1,5,0,0,0,0,1,0,6.497884652,0,Benign,0
39424,4,4,2,9600,2560,23552,38400,5.485984107,4.662658188,6.672806286,0,1,0,69,6,69,11.5,0,3,0,0,0,0,0,2,0,64,256,0,0,0,212,8.636792453,1,0,0,0,0,1,1,1,1,0,1,1,3,1,0,0,0,1,0,4.662658188,0,Trojan,1
494592,7,7,2.807354922,70509.71429,512,468480,493568,3.809797848,0.101910426,6.797566438,0,1,0,79,20,79,3.95,0,5,0,0,0,0,0,2,0,64,256,0,0,0,2223,16.70895187,1,0,0,0,0,1,1,0,0,0,0,1,3,0,1,0,0,1,0,6.797566438,0,Benign,0
122848,7,7,2.807354922,17261.71429,512,99840,120832,2.181988505,0,7.286083435,0,1,0,9,2,9,4.5,0,1,0,0,0,0,0,2,0,0,0,0,0,0,732,6.005464481,1,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,1,0,2.222951495,0,Trojan,1
433664,6,6,2.584962501,72021.33333,1024,361472,432128,4.512886662,0.268373871,7.988135303,0,1,1,25,2,25,12.5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4630,5.051187905,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4.454445589,0,Spyware,1
274128,9,9,3.169925001,28160,512,239104,253440,2.624374693,0,6.688293476,0,1,0,49,10,49,4.9,0,1,0,0,0,0,0,2,0,64,256,0,0,0,1967,7.548551093,1,0,0,0,0,0,1,0,0,0,0,1,4,0,1,1,0,1,0,5.860999678,0,Benign,0
130144,8,8,3,16000,1024,108032,128000,2.872874355,0.160328726,7.077594872,0,1,0,238,4,238,59.5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,952,9.615546218,1,0,0,0,0,0,1,0,0,0,0,1,6,0,0,0,0,1,0,7.077594872,0,Trojan,1
263680,9,8,2.947702779,29184,1536,146432,262656,5.621666621,0,7.980779434,0,1,0,35,7,35,5,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3105,5.522705314,1,0,0,0,0,0,1,0,0,0,0,1,4,1,0,0,0,0,0,5.919482437,0,Trojan,1
